learning_item_id,learning_item_version_id,source_id,source_file_path,source_item_key,source_commit,source_content_hash,question_stem,answer_text,correct_option_key,knowledge_point_id,knowledge_point_name,mapping_candidate_id,mapping_confidence,mapping_method,mapping_review_status,answer_review_status,source_review_status,publish_decision,reviewer_id,reviewer_note
item-9a9ff43a274b9d790d39,item-version-3c165cffb283a9001eb6,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-6.json,json-1,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,25382db5e646f672ee1b3752147aff737bdd6376a42277c6d1571a731e565bfc,Python libraries available for image processing includes,a and b,C,kp-ai-lesson-06,Introduction to Computer Vision,mapping-candidate-3996f4092e9054c242a9,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-4e478e051095d5320cb5,item-version-0e1a65d24c3208020f13,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-6.json,json-2,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,25382db5e646f672ee1b3752147aff737bdd6376a42277c6d1571a731e565bfc,Images cannot be represented as NumPy arrays in Python,False,B,kp-ai-lesson-06,Introduction to Computer Vision,mapping-candidate-4059561d07cfc1f3c3bf,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-3f18720088806adf8459,item-version-dcc61635d0539864061c,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-6.json,json-3,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,25382db5e646f672ee1b3752147aff737bdd6376a42277c6d1571a731e565bfc,Optical Flow helps us to understand how each pixel on video frames move.,true,A,kp-ai-lesson-06,Introduction to Computer Vision,mapping-candidate-a2bb55e3f2f1da86de38,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-0ef44c836927ab8867ac,item-version-194672612c3d15c9e0cb,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-6.json,json-4,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,25382db5e646f672ee1b3752147aff737bdd6376a42277c6d1571a731e565bfc,_____ computes the vector field that shows where each pixel is moving,Dense Optical Flow,B,kp-ai-lesson-06,Introduction to Computer Vision,mapping-candidate-c443d2a91ee58c2f697e,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-846a82235debf3d105fb,item-version-84c96318bf23b62bc105,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-6.json,json-5,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,25382db5e646f672ee1b3752147aff737bdd6376a42277c6d1571a731e565bfc,Resizing and Blurring are steps that can be taken during?,pre-processing,A,kp-ai-lesson-06,Introduction to Computer Vision,mapping-candidate-b3ade293e65690c8858d,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-688d5e352f07de01bbcd,item-version-32721c22ce51bd4b5ee3,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-7.json,json-0,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,814860f1b4da72aa7fe07f1d4bbaa2c6512e170ec426903014e9f2c4d88dc8aa,To extract patterns from images we use?,convolutional filters,A,kp-ai-lesson-07,Convolutional Neural Networks,mapping-candidate-7f4012c08de37ed9c38a,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-9134c70a507c0fa2b03b,item-version-f9475ca83cc9bfa5fbe4,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-7.json,json-1,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,814860f1b4da72aa7fe07f1d4bbaa2c6512e170ec426903014e9f2c4d88dc8aa,One of these is not a CNN Architecture,TensorFlow,C,kp-ai-lesson-07,Convolutional Neural Networks,mapping-candidate-a433930e17463a69da63,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-6e3b002b7c0f1d16815b,item-version-2533759e8d4867317dd8,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-7.json,json-2,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,814860f1b4da72aa7fe07f1d4bbaa2c6512e170ec426903014e9f2c4d88dc8aa,CNN are mostly used for computer vision tasks.,true,A,kp-ai-lesson-07,Convolutional Neural Networks,mapping-candidate-4841808e4426507c59ca,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-64245ed1394b3edae1e1,item-version-1d05c813e3de3e636492,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-7.json,json-3,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,814860f1b4da72aa7fe07f1d4bbaa2c6512e170ec426903014e9f2c4d88dc8aa,"Which pooling layer is used ""scale down"" the size of the image",a and b,C,kp-ai-lesson-07,Convolutional Neural Networks,mapping-candidate-e202b7b5c9cd3d6e8a87,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-0c5fd18f5ff9fd9ac2b5,item-version-26dd8f038c13c07c0866,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-7.json,json-4,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,814860f1b4da72aa7fe07f1d4bbaa2c6512e170ec426903014e9f2c4d88dc8aa,Convolutional networks generalizes much better,True,A,kp-ai-lesson-07,Convolutional Neural Networks,mapping-candidate-a1e3ea8f47fb2b33d75a,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-f224b760ff6b0894d4f9,item-version-6a5913cd7b4d400265ad,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-7.json,json-5,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,814860f1b4da72aa7fe07f1d4bbaa2c6512e170ec426903014e9f2c4d88dc8aa,"To train our neural network, we need to convert images to tensors",true,A,kp-ai-lesson-07,Convolutional Neural Networks,mapping-candidate-86ad1bfbe84385f72a45,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-f71f4abce148efcd6b2d,item-version-3c9206b0dce226978d9b,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-8.json,json-0,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,d86b49ca56adfe9556fef1226e0c9009af10d3e960346dc14b66f7581fb51a30,Transfer learning approach uses untrained models for classification,false,B,kp-ai-lesson-08,Pre-trained Networks and Transfer Learning,mapping-candidate-b3010da65314d617f0a2,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-143e8d4364189705326e,item-version-1af947d6872fd8c45497,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-8.json,json-1,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,d86b49ca56adfe9556fef1226e0c9009af10d3e960346dc14b66f7581fb51a30,One of these is not a normalization technique?,height normalization,A,kp-ai-lesson-08,Pre-trained Networks and Transfer Learning,mapping-candidate-bdf904b04afda6baeb2d,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-062d172186c4dd35f8e9,item-version-cdb0dd095b1bf8b32b70,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-8.json,json-2,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,d86b49ca56adfe9556fef1226e0c9009af10d3e960346dc14b66f7581fb51a30,We choose Stochastic Gradient Descent(SGD) in deep learning because classical gradient descent can be ____,slow,B,kp-ai-lesson-08,Pre-trained Networks and Transfer Learning,mapping-candidate-a9706521e16d1aaf2f3c,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-f42bf8120a5dfa783874,item-version-d817a2cf3aca0951ccfc,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-8.json,json-3,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,d86b49ca56adfe9556fef1226e0c9009af10d3e960346dc14b66f7581fb51a30,Dropout layers act as a ____ technique,regularization,C,kp-ai-lesson-08,Pre-trained Networks and Transfer Learning,mapping-candidate-ed0c2dcfb535279ed6a8,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-eaf8733953342480eb7e,item-version-d27c48a11c464175c4ff,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-8.json,json-4,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,d86b49ca56adfe9556fef1226e0c9009af10d3e960346dc14b66f7581fb51a30,freezing weights of convolutional feature extractor can be done by ____,a and b,C,kp-ai-lesson-08,Pre-trained Networks and Transfer Learning,mapping-candidate-ea987e18720cdddb6925,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-a1e965fd506213c63c8b,item-version-43802b400e0f60d60a4a,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-8.json,json-5,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,d86b49ca56adfe9556fef1226e0c9009af10d3e960346dc14b66f7581fb51a30,Batch normalization is to bring values that flow through the ____ to right interval,neural network,C,kp-ai-lesson-08,Pre-trained Networks and Transfer Learning,mapping-candidate-baeb490d7652068536a1,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-79642a9051f7a6ce1977,item-version-f237ca757e3571653f2d,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-9.json,json-0,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,37e0d2eda9186f5daf97e894fb0a0774b11e3d9a48e3931244cb8eb379281457,Self-supervised learning uses ____ data for training,raw,B,kp-ai-lesson-09,Autoencoders,mapping-candidate-fd3c8f6d58e155e80982,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-0133b78ef2e0f166a553,item-version-89b85cc04597d810748f,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-9.json,json-1,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,37e0d2eda9186f5daf97e894fb0a0774b11e3d9a48e3931244cb8eb379281457,Encoder Network coverts input images into latent spaces,true,A,kp-ai-lesson-09,Autoencoders,mapping-candidate-d357f7ae62a613208ea5,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-1271ff943eeae8208fc6,item-version-781d9e8619b1ded86d6b,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-9.json,json-2,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,37e0d2eda9186f5daf97e894fb0a0774b11e3d9a48e3931244cb8eb379281457,VAE is short for?,Variation auto-encoder,B,kp-ai-lesson-09,Autoencoders,mapping-candidate-d3f620b3bac52ee49514,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-fa6edbd42286101bbf0f,item-version-08e852b5d51241ddc811,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-9.json,json-3,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,37e0d2eda9186f5daf97e894fb0a0774b11e3d9a48e3931244cb8eb379281457,Properties of autoencoders include,all of the above,C,kp-ai-lesson-09,Autoencoders,mapping-candidate-d8f144d046af69e37825,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-de936c7370643ebd88ee,item-version-b17aea3da3eef25eac8a,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-9.json,json-4,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,37e0d2eda9186f5daf97e894fb0a0774b11e3d9a48e3931244cb8eb379281457,Auto encoders can be used to effectively remove noise from images,true,A,kp-ai-lesson-09,Autoencoders,mapping-candidate-88e4fe7c2bc01cca5028,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-b7c4bdf2ebc8d185c0e8,item-version-c2eaecf91ab5e9ece180,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-9.json,json-5,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,37e0d2eda9186f5daf97e894fb0a0774b11e3d9a48e3931244cb8eb379281457,Variational auto-encoders loss function does not consist of which of these?,TF loss,C,kp-ai-lesson-09,Autoencoders,mapping-candidate-2e4ba2735e56eeb06bc9,0.99,upstream_quiz_group,pending,pending,pending,hold,,
